,score_sum
8404,97.0
10813,21.0
8726,0.0
8441,0.0
10427,0.0
8250,95.0
9378,0.0
5563,4.0
3689,2.0
3389,0.0
7947,98.0
1990,7.0
6218,8.0
5300,95.0
5515,4.0
9461,97.0
4027,6.0
10371,93.0
9292,0.0
8645,0.0
8450,96.0
9495,0.0
10512,2.0
5616,0.0
6229,6.0
10516,3.0
9544,4.0
5666,99.0
4315,0.0
10647,0.0
5556,2.0
9592,96.0
5700,0.0
7761,100.0
1599,97.0
8897,4.0
3390,2.0
5372,97.0
764,97.0
3863,14.0
7809,100.0
6202,93.0
4422,6.0
6826,96.0
10042,98.0
10817,0.0
5915,4.0
9070,0.0
6391,95.0
6740,0.0
9962,6.0
3062,8.0
9201,0.0
1495,4.0
3401,98.0
429,98.0
1237,0.0
10870,2.0
728,8.0
9321,97.0
2148,0.0
1108,0.0
6624,94.0
5860,96.0
6320,12.0
3937,0.0
10731,0.0
3661,97.0
6909,4.0
2999,0.0
10122,16.0
9164,98.0
1938,6.0
4339,6.0
5604,6.0
7426,0.0
5037,98.0
3408,0.0
9197,4.0
9573,95.0
9168,94.0
1991,0.0
4896,8.0
5373,94.0
9200,0.0
9162,8.0
563,0.0
8435,0.0
96,4.0
3177,0.0
9675,0.0
8756,2.0
3081,6.0
3176,0.0
7313,0.0
4558,94.0
8309,10.0
315,95.0
10173,0.0
1621,97.0
5873,96.0
1700,0.0
6548,4.0
10231,98.0
7184,6.0
2146,0.0
1931,4.0
5893,100.0
8992,0.0
5274,0.0
7868,12.0
3603,99.0
5181,100.0
933,14.0
4829,0.0
6954,84.0
8941,94.0
1588,94.0
5341,96.0
9000,0.0
8975,0.0
4214,0.0
6939,94.0
5837,89.0
4818,0.0
4080,11.0
10871,0.0
7976,2.0
10535,0.0
5641,8.0
10655,0.0
1997,0.0
5164,2.0
6666,0.0
5851,4.0
557,18.0
649,94.0
2872,92.0
5099,2.0
10781,12.0
8330,94.0
5109,98.0
6341,0.0
2592,0.0
5768,92.0
8006,94.0
1472,4.0
4948,95.0
1077,2.0
1347,32.0
5050,93.0
789,14.0
3355,96.0
4460,97.0
778,97.0
2560,96.0
5288,0.0
10178,0.0
8727,0.0
204,2.0
2627,100.0
3678,8.0
3609,0.0
2759,16.0
9565,97.0
9225,95.0
3134,6.0
1006,0.0
105,92.0
7994,96.0
8767,99.0
9850,0.0
9975,8.0
991,0.0
818,0.0
5072,0.0
7663,99.0
659,100.0
5426,96.0
5451,97.0
637,4.0
2469,8.0
2324,97.0
246,0.0
4539,16.0
9917,93.0
8774,0.0
6648,0.0
6371,94.0
4073,8.0
8713,14.0
4350,0.0
5211,0.0
8483,0.0
9364,0.0
5834,89.0
779,0.0
3061,6.0
10656,0.0
6665,0.0
6301,8.0
5849,24.0
2673,0.0
8263,0.0
7554,100.0
4597,4.0
727,4.0
9102,7.0
5788,8.0
4097,100.0
3268,98.0
5216,0.0
8265,8.0
2067,5.0
6394,0.0
5972,0.0
1583,0.0
791,4.0
8261,93.0
5115,99.0
3075,10.0
10532,0.0
6949,82.0
7073,86.0
4053,91.0
1851,14.0
4604,12.0
7171,2.0
8080,96.0
9291,100.0
4932,94.0
5777,98.0
1022,98.0
6474,2.0
2058,7.0
7974,99.0
9953,4.0
9644,4.0
2706,100.0
6636,0.0
8288,97.0
2083,2.0
3876,98.0
247,18.0
1073,93.0
5816,98.0
6413,0.0
286,95.0
2479,97.0
10450,2.0
8534,94.0
7248,4.0
482,10.0
5039,99.0
10667,100.0
4662,0.0
1205,12.0
489,0.0
4201,0.0
6779,95.0
6333,96.0
6487,0.0
5836,97.0
1465,8.0
7113,93.0
10279,97.0
1817,4.0
600,96.0
2062,92.0
8535,4.0
9160,0.0
650,0.0
8356,8.0
4760,2.0
1582,0.0
1959,2.0
9553,0.0
5382,95.0
10749,4.0
4786,2.0
8103,99.0
3168,0.0
10550,0.0
10504,9.0
6893,91.0
5172,0.0
539,98.0
10916,0.0
6191,97.0
6824,2.0
5883,100.0
9354,0.0
384,0.0
6945,91.0
2439,0.0
10000,0.0
5455,98.0
8433,0.0
4277,4.0
1501,96.0
3297,96.0
1543,0.0
6442,94.0
9918,96.0
2960,12.0
6784,12.0
9439,94.0
8131,0.0
7883,98.0
2415,0.0
9747,0.0
6536,99.0
1294,2.0
3545,93.0
10683,99.0
2688,5.0
6412,0.0
10354,5.0
7493,0.0
7058,0.0
10919,0.0
9178,5.0
4280,6.0
8688,6.0
5853,4.0
5238,10.0
7996,3.0
2278,2.0
272,98.0
814,2.0
2773,99.0
3243,0.0
9933,96.0
9024,96.0
3324,4.0
735,6.0
5636,97.0
3429,0.0
645,8.0
10387,2.0
1681,0.0
57,30.0
633,7.0
6754,97.0
10943,0.0
7942,6.0
3004,0.0
9061,95.0
9212,93.0
7577,4.0
1937,13.0
5516,4.0
10081,98.0
6865,10.0
1935,4.0
4358,0.0
2265,0.0
5478,0.0
8382,0.0
1707,0.0
806,0.0
9189,5.0
3037,16.0
1977,5.0
4537,10.0
9094,9.0
6201,98.0
2499,0.0
4716,11.0
1289,96.0
95,5.0
9128,2.0
158,0.0
7573,97.0
4719,10.0
1076,95.0
743,4.0
5705,0.0
6397,0.0
9985,0.0
7607,0.0
5262,0.0
3569,90.0
2778,96.0
174,4.0
10152,98.0
2420,97.0
1755,99.0
2185,4.0
3428,0.0
3236,0.0
10557,0.0
2368,4.0
9623,97.0
6815,8.0
2383,97.0
212,90.0
7941,4.0
4725,93.0
3247,0.0
4507,4.0
2395,0.0
6590,0.0
1483,94.0
4980,0.0
5800,6.0
8926,16.0
3114,90.0
6330,9.0
8712,96.0
2767,83.0
907,97.0
1085,96.0
8666,0.0
5206,0.0
5656,6.0
9692,4.0
7777,8.0
9368,0.0
7492,0.0
10033,95.0
7924,4.0
4442,6.0
9185,0.0
6975,95.0
914,92.0
6488,0.0
9910,4.0
9050,97.0
6563,28.0
2143,0.0
1343,6.0
8494,10.0
194,8.0
793,100.0
8172,95.0
7579,95.0
7236,3.0
6707,10.0
45,0.0
10697,0.0
3907,0.0
88,7.0
1745,4.0
2204,4.0
4587,4.0
2528,0.0
2465,0.0
9949,2.0
2359,8.0
10010,95.0
5500,0.0
8967,0.0
8922,0.0
8347,95.0
1553,0.0
5325,100.0
1506,2.0
8582,0.0
6350,94.0
7260,97.0
7039,0.0
8543,13.0
1999,2.0
1585,0.0
8996,0.0
9576,4.0
7057,0.0
6856,14.0
986,0.0
5166,100.0
10313,95.0
10287,92.0
10681,4.0
1499,91.0
10496,16.0
2534,6.0
5308,100.0
6537,6.0
8174,96.0
4363,0.0
3158,0.0
9688,92.0
8681,4.0
7682,0.0
4361,0.0
8999,97.0
2977,100.0
5093,97.0
5533,16.0
1017,8.0
7449,0.0
4945,88.0
1699,0.0
10567,0.0
8846,97.0
6761,98.0
7511,0.0
4989,0.0
1575,0.0
10385,99.0
1536,96.0
136,0.0
3621,97.0
5414,4.0
4481,97.0
8253,93.0
8090,6.0
4919,95.0
7318,0.0
5805,6.0
5650,2.0
9528,0.0
109,2.0
8749,0.0
577,2.0
716,98.0
1299,0.0
10940,0.0
8515,21.0
1540,0.0
1970,5.0
7224,4.0
7755,0.0
4417,4.0
167,0.0
6273,97.0
8457,0.0
6313,97.0
8183,95.0
3796,98.0
2126,14.0
3667,92.0
1062,9.0
5153,1.0
4033,96.0
6355,95.0
8882,0.0
10445,87.0
4432,0.0
5734,0.0
10059,98.0
5065,92.0
7826,95.0
4107,0.0
5404,0.0
5664,3.0
8117,97.0
647,0.0
3508,18.0
9590,97.0
8300,99.0
1674,0.0
3541,98.0
10255,99.0
5452,99.0
5315,98.0
2763,92.0
6476,0.0
9177,95.0
5338,6.0
6083,0.0
9114,4.0
9425,100.0
2226,97.0
10795,2.0
4887,96.0
669,0.0
5078,95.0
1351,99.0
5818,6.0
2593,0.0
3331,95.0
7954,8.0
2921,93.0
1476,98.0
2880,95.0
9399,98.0
7871,93.0
2565,95.0
8039,0.0
4170,98.0
817,0.0
2575,95.0
6141,10.0
9020,6.0
3514,12.0
10582,2.0
2613,0.0
7416,0.0
2107,4.0
2690,8.0
2730,98.0
8933,0.0
3139,95.0
5646,10.0
5910,0.0
1486,91.0
3353,97.0
8389,0.0
10854,0.0
5738,18.0
2046,0.0
3566,95.0
2374,100.0
8406,20.0
1116,95.0
1050,97.0
2791,8.0
6215,95.0
1281,100.0
10662,0.0
523,2.0
6205,92.0
8124,96.0
1497,94.0
10209,0.0
8860,0.0
2106,6.0
4168,5.0
2919,4.0
6532,98.0
4343,0.0
10628,0.0
9983,98.0
5905,6.0
5817,0.0
6908,2.0
9054,18.0
1296,98.0
6892,8.0
4365,0.0
9391,0.0
1075,99.0
8290,100.0
9064,93.0
8191,98.0
7217,0.0
10011,0.0
5316,6.0
4611,90.0
9370,0.0
1012,96.0
6519,0.0
6961,99.0
2288,90.0
6185,97.0
7516,0.0
4503,97.0
8095,2.0
2081,0.0
6988,91.0
1879,0.0
8667,10.0
1185,95.0
3036,0.0
10840,8.0
6207,26.0
9288,97.0
631,99.0
7093,10.0
9914,95.0
8663,3.0
7694,98.0
10572,0.0
10208,0.0
7259,5.0
10193,0.0
1459,99.0
1944,14.0
7306,0.0
1809,5.0
922,97.0
6028,0.0
7887,94.0
37,0.0
5130,4.0
4294,97.0
6607,95.0
10709,0.0
1305,97.0
7841,30.0
10016,0.0
3277,100.0
1447,98.0
7646,15.0
5862,97.0
9469,98.0
7551,0.0
8537,91.0
8836,96.0
721,99.0
2987,6.0
4219,0.0
3098,86.0
9859,0.0
10545,0.0
1854,0.0
3160,0.0
8307,96.0
5649,3.0
7101,95.0
3156,0.0
2210,16.0
7559,0.0
5589,98.0
4642,3.0
7358,6.0
5318,99.0
9027,8.0
10569,4.0
10055,8.0
8555,0.0
10873,6.0
1048,97.0
1903,0.0
9194,2.0
10422,0.0
891,95.0
3925,0.0
181,99.0
1710,0.0
9969,3.0
119,4.0
6566,96.0
2896,97.0
8791,4.0
1709,0.0
1421,94.0
7072,94.0
58,4.0
3695,8.0
472,1.0
2450,0.0
5505,2.0
7405,17.0
5446,8.0
9923,11.0
5081,4.0
10531,0.0
1411,14.0
8956,0.0
5643,98.0
1277,100.0
10254,96.0
5746,5.0
1314,92.0
8350,0.0
7049,0.0
1310,14.0
4020,4.0
776,97.0
3290,98.0
7175,2.0
10435,0.0
9755,0.0
6603,96.0
5410,98.0
7919,0.0
2276,97.0
7732,100.0
2205,8.0
8764,96.0
3131,10.0
9719,13.0
8224,95.0
3740,98.0
570,96.0
7921,0.0
5606,0.0
4119,0.0
9211,98.0
8495,2.0
6946,94.0
4831,0.0
10950,0.0
10548,0.0
4390,0.0
7927,4.0
1407,98.0
3881,96.0
1492,91.0
9330,0.0
4022,97.0
6421,97.0
7120,88.0
9432,98.0
824,97.0
5755,11.0
9103,0.0
6629,95.0
8019,0.0
9645,4.0
7886,99.0
1034,0.0
6366,8.0
8204,20.0
6102,14.0
10695,0.0
3509,10.0
10945,0.0
6471,96.0
2301,98.0
9156,8.0
4555,98.0
582,98.0
2491,95.0
10485,2.0
10168,0.0
2849,100.0
6312,98.0
6462,6.0
10020,99.0
4180,2.0
1047,98.0
3535,12.0
5822,97.0
5894,100.0
469,97.0
3256,0.0
8700,10.0
9395,0.0
1445,93.0
2113,97.0
7806,0.0
7033,0.0
5936,0.0
366,0.0
4313,2.0
10465,8.0
3778,96.0
10525,0.0
10106,4.0
3045,97.0
3286,98.0
3107,0.0
9440,98.0
7367,20.0
6569,0.0
6971,92.0
2630,96.0
5804,4.0
9244,91.0
851,97.0
5186,31.0
442,0.0
8657,2.0
4575,98.0
7751,0.0
1280,1.0
2240,98.0
2009,6.0
3184,2.0
8731,99.0
6171,0.0
10607,4.0
4706,99.0
3688,0.0
617,18.0
7537,0.0
5811,99.0
10901,15.0
10278,94.0
2014,93.0
9179,98.0
1811,0.0
1673,0.0
7724,0.0
6454,16.0
10816,2.0
7801,0.0
1275,0.0
4837,0.0
1952,4.0
10576,6.0
1754,96.0
9369,0.0
5596,4.0
5858,92.0
3836,90.0
4639,96.0
9157,8.0
3323,8.0
4029,97.0
3927,0.0
8759,94.0
1477,2.0
1638,6.0
1650,14.0
7983,99.0
551,14.0
6441,0.0
1266,0.0
3480,100.0
7,0.0
5733,0.0
9722,96.0
1105,89.0
5904,8.0
3521,98.0
2714,92.0
5632,8.0
10713,0.0
7237,10.0
9988,10.0
8233,95.0
3504,98.0
10171,0.0
1390,95.0
5731,99.0
5051,8.0
8827,8.0
7143,92.0
3685,0.0
10242,2.0
1471,26.0
8112,99.0
10699,0.0
3588,96.0
1666,0.0
7756,0.0
5154,0.0
3105,0.0
4304,0.0
4857,99.0
5933,6.0
9472,94.0
6485,0.0
205,95.0
3906,4.0
5363,97.0
4196,0.0
9613,95.0
1369,12.0
6100,14.0
956,98.0
1490,93.0
10493,2.0
5861,94.0
5949,4.0
6351,94.0
6837,95.0
10309,8.0
4745,96.0
8007,0.0
3159,0.0
996,4.0
5615,0.0
6817,96.0
367,0.0
6069,96.0
2682,100.0
5215,0.0
2943,98.0
8816,97.0
1433,0.0
8758,94.0
5337,4.0
2719,12.0
888,0.0
6812,2.0
2929,4.0
409,0.0
7742,8.0
2411,0.0
7986,6.0
1804,0.0
9004,4.0
2833,0.0
3085,96.0
7162,0.0
7520,0.0
3007,0.0
5888,22.0
8437,0.0
4997,0.0
8932,0.0
6790,8.0
2859,92.0
2484,98.0
1562,0.0
10140,94.0
9507,4.0
8717,96.0
8084,95.0
3903,99.0
4037,10.0
8766,2.0
5191,0.0
6937,2.0
10609,100.0
7538,0.0
5575,10.0
7945,97.0
354,0.0
8272,98.0
9679,95.0
1729,6.0
3313,0.0
6496,0.0
5201,0.0
6039,100.0
6470,95.0
10285,90.0
10900,99.0
8312,4.0
4120,0.0
6146,93.0
5214,0.0
456,4.0
8428,0.0
709,99.0
3572,12.0
3883,0.0
5080,8.0
1498,97.0
7263,16.0
8817,98.0
2726,94.0
10762,2.0
8004,6.0
7106,95.0
1406,0.0
4003,97.0
4204,0.0
4890,98.0
10025,96.0
10363,97.0
3021,0.0
10893,11.0
7081,98.0
3204,2.0
3143,4.0
4523,8.0
210,95.0
1059,99.0
7127,96.0
9521,95.0
8215,0.0
5435,96.0
7798,87.0
5835,99.0
1728,98.0
10036,99.0
3592,10.0
3151,0.0
9068,93.0
5024,91.0
9563,93.0
4247,100.0
5587,19.0
869,12.0
5724,10.0
6625,93.0
10736,19.0
6869,98.0
4900,95.0
3733,4.0
7200,32.0
4633,4.0
7168,6.0
680,0.0
8829,98.0
6265,9.0
9071,0.0
5674,0.0
6807,97.0
3451,0.0
5813,1.0
1240,0.0
2841,0.0
10170,0.0
9708,4.0
4049,94.0
2537,8.0
7441,0.0
1475,16.0
3269,94.0
7174,8.0
4487,96.0
9885,0.0
4884,94.0
3966,0.0
4839,0.0
4322,4.0
7103,95.0
2348,0.0
9916,4.0
639,4.0
1554,0.0
4282,2.0
1971,0.0
3742,8.0
923,95.0
1928,93.0
6900,99.0
681,0.0
7502,0.0
3317,100.0
8811,0.0
2954,4.0
7390,10.0
2231,0.0
486,11.0
4531,4.0
7713,10.0
9270,100.0
5911,2.0
4950,90.0
3703,6.0
2095,98.0
905,4.0
2422,100.0
2511,1.0
8952,0.0
1102,99.0
53,4.0
1267,0.0
6396,0.0
5402,8.0
5021,0.0
2256,98.0
5517,14.0
9403,0.0
2858,97.0
1920,10.0
1629,10.0
10791,8.0
7126,18.0
9384,0.0
554,18.0
3155,0.0
4905,4.0
7272,0.0
5938,0.0
355,99.0
8370,98.0
3418,0.0
2220,4.0
8719,0.0
7203,4.0
9119,99.0
6610,100.0
4610,4.0
2086,97.0
1106,94.0
1654,98.0
6429,0.0
1899,0.0
9805,96.0
6952,94.0
5299,0.0
401,0.0
623,4.0
10138,93.0
10350,0.0
2025,7.0
1760,0.0
7700,12.0
989,0.0
2752,8.0
6538,20.0
1867,0.0
8760,14.0
9195,0.0
8452,0.0
8328,99.0
8136,6.0
2409,0.0
3417,0.0
9724,100.0
3426,0.0
1040,8.0
9112,98.0
750,99.0
4505,97.0
953,98.0
4078,4.0
5525,4.0
707,97.0
2006,6.0
1078,2.0
8930,5.0
8432,0.0
9237,10.0
6009,0.0
2745,18.0
133,0.0
10775,2.0
1257,0.0
2478,10.0
10753,8.0
7509,0.0
2000,96.0
8709,4.0
8077,0.0
8133,0.0
2100,0.0
10507,4.0
2810,95.0
5224,0.0
5484,0.0
7635,0.0
10792,0.0
8724,4.0
2524,99.0
3824,0.0
1234,99.0
2966,6.0
8113,96.0
5857,4.0
4164,9.0
5292,0.0
7308,0.0
10619,100.0
2410,0.0
1367,18.0
4454,96.0
3580,6.0
5473,0.0
10787,12.0
3756,0.0
7895,7.0
1111,93.0
4182,96.0
4409,0.0
249,6.0
10708,0.0
8929,100.0
9006,12.0
1781,0.0
1336,8.0
9446,98.0
713,99.0
3326,0.0
2764,0.0
7102,94.0
9602,0.0
9517,12.0
810,4.0
8608,0.0
3593,14.0
725,0.0
10064,98.0
8378,4.0
502,0.0
4406,7.0
6372,97.0
3284,95.0
5512,7.0
6094,100.0
6041,95.0
7969,0.0
9806,97.0
2942,14.0
1069,0.0
5696,0.0
4545,100.0
2909,95.0
3500,16.0
5969,0.0
10860,4.0
9191,97.0
1577,0.0
10899,99.0
3803,97.0
6766,97.0
8503,2.0
3631,0.0
5865,94.0
3837,98.0
427,97.0
7371,13.0
4461,96.0
5419,0.0
3371,96.0
3747,95.0
1200,6.0
4845,0.0
898,4.0
2209,17.0
1835,5.0
2508,10.0
4782,6.0
4287,91.0
9886,0.0
10706,0.0
7208,4.0
9146,8.0
1010,96.0
1788,0.0
1413,94.0
2085,0.0
8048,0.0
10411,0.0
8025,0.0
1386,16.0
7525,0.0
5330,0.0
5173,0.0
9166,88.0
5708,0.0
10936,0.0
4225,11.0
1272,0.0
5118,95.0
7912,100.0
8498,2.0
8919,30.0
511,6.0
3496,96.0
6859,0.0
3579,8.0
3971,95.0
5329,99.0
6113,4.0
10754,0.0
9752,0.0
6343,99.0
3986,95.0
2625,93.0
4933,96.0
5245,32.0
7793,95.0
6643,0.0
6714,98.0
10838,2.0
1440,97.0
5881,0.0
6827,96.0
7904,4.0
1845,8.0
183,0.0
10151,96.0
2845,5.0
5584,4.0
4138,0.0
9133,97.0
5792,0.0
9422,2.0
10650,0.0
8218,94.0
4803,0.0
1424,8.0
10318,8.0
9106,97.0
3568,96.0
6373,4.0
3146,0.0
2255,96.0
7484,6.0
6529,98.0
9629,6.0
5871,96.0
10306,0.0
2970,4.0
2993,0.0
5361,100.0
1542,0.0
1758,0.0
665,0.0
4554,5.0
359,95.0
4538,0.0
10303,90.0
7160,98.0
8752,8.0
2073,4.0
9756,0.0
930,92.0
2980,95.0
664,0.0
10399,0.0
7696,2.0
5151,8.0
5902,15.0
483,16.0
3394,97.0
1724,85.0
8954,0.0
1880,0.0
5175,3.0
4663,0.0
2817,98.0
6963,0.0
1960,99.0
5985,0.0
5261,0.0
6844,96.0
3583,10.0
10134,98.0
8602,91.0
4620,99.0
8746,0.0
3556,14.0
6715,0.0
3497,97.0
8569,0.0
5627,19.0
422,98.0
5672,0.0
10627,0.0
3492,96.0
2961,97.0
6121,6.0
768,97.0
754,85.0
6986,95.0
7710,4.0
8060,0.0
8130,93.0
6956,94.0
1318,14.0
4057,12.0
10941,0.0
5735,6.0
7786,6.0
5992,0.0
3916,12.0
2879,95.0
1405,95.0
2897,97.0
8365,0.0
799,4.0
5593,4.0
858,12.0
3202,6.0
8651,0.0
3918,6.0
7448,0.0
10801,2.0
3112,8.0
6281,10.0
5247,95.0
8909,4.0
10536,0.0
8721,10.0
1504,94.0
10471,97.0
4680,0.0
6814,2.0
10793,0.0
9650,97.0
9865,0.0
2652,16.0
6209,30.0
4469,97.0
5170,96.0
10015,0.0
3322,0.0
3337,96.0
8310,4.0
3694,16.0
6210,4.0
8149,100.0
8189,13.0
9190,2.0
8294,94.0
2975,8.0
8326,96.0
7048,0.0
9268,12.0
1523,97.0
4784,4.0
3178,10.0
7671,0.0
10881,0.0
198,5.0
6886,96.0
10932,0.0
10175,0.0
673,0.0
3490,0.0
2576,95.0
10513,4.0
1231,4.0
10544,0.0
3230,4.0
2518,14.0
2615,0.0
3180,0.0
3893,8.0
2843,93.0
10580,6.0
1049,95.0
10769,4.0
10679,0.0
7360,13.0
6834,0.0
7164,0.0
8298,95.0
3549,95.0
9435,99.0
10796,0.0
1531,98.0
1794,0.0
854,14.0
6932,94.0
4011,99.0
10824,0.0
479,87.0
9202,6.0
2188,100.0
5377,99.0
1993,4.0
9554,98.0
619,6.0
1325,97.0
9869,0.0
8907,6.0
2595,0.0
616,0.0
4466,96.0
3211,4.0
2795,96.0
7218,10.0
906,8.0
3406,0.0
880,6.0
3009,0.0
5538,7.0
9144,0.0
3439,0.0
9218,94.0
6612,95.0
618,14.0
2325,96.0
5143,4.0
5450,100.0
8499,16.0
7690,0.0
4068,99.0
332,93.0
3065,12.0
4881,99.0
5699,0.0
3563,8.0
9475,99.0
8841,4.0
5456,96.0
1101,94.0
3675,10.0
8445,0.0
10510,4.0
591,4.0
1489,0.0
150,0.0
5960,6.0
1802,0.0
8560,6.0
8480,0.0
6078,3.0
8556,14.0
4209,0.0
3096,100.0
4189,0.0
8885,0.0
3041,0.0
6897,4.0
7098,0.0
6040,96.0
3787,90.0
9471,97.0
6818,99.0
5061,95.0
4490,12.0
6198,22.0
517,0.0
8207,6.0
4488,0.0
7037,0.0
3034,0.0
10335,4.0
10475,2.0
7515,0.0
5270,0.0
6627,2.0
10669,96.0
10107,93.0
5752,24.0
3372,100.0
10723,0.0
2751,18.0
947,98.0
10159,0.0
5749,99.0
2467,0.0
4785,8.0
4789,98.0
1306,100.0
4386,0.0
8397,97.0
8331,0.0
7372,8.0
7452,0.0
4063,0.0
9163,4.0
474,89.0
9527,0.0
5436,94.0
6440,94.0
61,10.0
8849,0.0
3142,12.0
3196,4.0
324,95.0
4929,98.0
10698,0.0
6649,0.0
5781,2.0
1908,0.0
8895,8.0
935,0.0
8470,95.0
3077,14.0
2416,2.0
10410,0.0
9377,0.0
7661,4.0
8387,0.0
7133,96.0
4665,0.0
590,97.0
6663,0.0
3513,0.0
4687,0.0
10251,0.0
3443,98.0
1145,94.0
722,1.0
4233,13.0
5235,0.0
2065,8.0
9757,0.0
10746,99.0
8278,88.0
9834,2.0
1992,99.0
10722,0.0
7870,94.0
504,4.0
10126,98.0
4704,94.0
6134,4.0
10823,2.0
4684,99.0
7350,100.0
567,98.0
5479,0.0
856,94.0
11,8.0
8851,8.0
2808,0.0
8654,0.0
2868,99.0
2035,0.0
19,8.0
10228,8.0
9018,96.0
4293,99.0
10768,12.0
4230,10.0
8591,99.0
6846,98.0
4418,100.0
6263,4.0
3722,0.0
6406,0.0
6743,8.0
6061,2.0
10891,0.0
5002,0.0
10211,0.0
1640,0.0
8413,0.0
10908,0.0
1252,0.0
1698,0.0
4326,6.0
1057,96.0
8531,2.0
3805,98.0
2371,4.0
5083,97.0
3386,11.0
8633,0.0
2070,10.0
7223,0.0
4676,0.0
9332,0.0
1861,99.0
8938,97.0
9838,11.0
2811,0.0
10517,10.0
4957,95.0
8286,4.0
3904,98.0
1191,99.0
8613,0.0
944,0.0
7750,0.0
8463,97.0
7790,4.0
4323,10.0
1558,0.0
3872,88.0
4114,0.0
142,0.0
4012,8.0
2339,94.0
6709,100.0
146,0.0
10541,0.0
2926,99.0
3255,0.0
1730,98.0
3006,0.0
4515,94.0
689,0.0
5085,93.0
8972,0.0
1063,94.0
951,2.0
10649,0.0
6819,7.0
6717,95.0
6374,93.0
2541,0.0
87,2.0
3607,8.0
9031,97.0
3053,94.0
6125,20.0
3476,94.0
2488,97.0
10037,96.0
289,15.0
478,96.0
2863,4.0
1301,4.0
6222,99.0
5955,0.0
6387,98.0
9230,8.0
5384,100.0
7985,2.0
8742,8.0
9266,10.0
4519,22.0
6736,2.0
7896,94.0
10324,3.0
7005,94.0
9954,10.0
8567,10.0
8621,0.0
2282,0.0
5279,0.0
999,0.0
10034,100.0
6977,96.0
6810,99.0
4024,8.0
7089,97.0
6001,0.0
936,1.0
1397,97.0
10466,0.0
7733,4.0
5389,0.0
7025,0.0
10467,85.0
9150,4.0
10008,97.0
10241,6.0
6703,8.0
5087,4.0
8073,2.0
839,95.0
2744,4.0
6316,97.0
5601,100.0
6402,0.0
2542,6.0
4962,90.0
7702,99.0
3197,0.0
2336,0.0
7438,0.0
2907,4.0
10646,0.0
4212,0.0
4346,0.0
3049,94.0
3002,0.0
6616,96.0
1114,94.0
306,8.0
4370,0.0
8415,97.0
9514,18.0
4973,0.0
2152,0.0
4155,0.0
6985,9.0
5570,99.0
3199,2.0
6455,2.0
3562,0.0
7603,0.0
1705,0.0
4206,0.0
782,6.0
10559,0.0
1446,4.0
6360,14.0
5718,0.0
7794,93.0
93,0.0
10776,0.0
10110,18.0
8517,4.0
8219,95.0
3868,84.0
2487,98.0
8551,2.0
1567,0.0
4331,12.0
6415,0.0
2019,0.0
5870,92.0
606,0.0
4994,0.0
3363,100.0
8532,7.0
962,0.0
9136,99.0
467,4.0
3032,11.0
10416,0.0
7481,5.0
7737,96.0
9465,6.0
9111,4.0
1270,0.0
10812,0.0
10922,0.0
7717,4.0
4634,98.0
4917,4.0
2749,96.0
3634,0.0
5217,0.0
9664,6.0
8595,98.0
10819,10.0
6780,18.0
6464,7.0
10829,3.0
4144,0.0
339,94.0
10882,12.0
10038,90.0
4744,90.0
9770,100.0
8762,0.0
390,0.0
8177,95.0
8242,99.0
3522,93.0
6060,96.0
437,100.0
7465,0.0
7669,0.0
5,93.0
10554,0.0
2161,0.0
7548,4.0
10676,100.0
2158,0.0
3083,4.0
584,0.0
6513,0.0
9637,94.0
2883,100.0
3059,6.0
8092,20.0
8327,97.0
5380,6.0
10049,98.0
6588,85.0
1720,0.0
4761,95.0
3046,92.0
7235,0.0
9680,100.0
4740,96.0
4667,0.0
6596,0.0
7342,6.0
5167,100.0
7888,4.0
10398,0.0
7518,0.0
6507,0.0
2696,12.0
7749,0.0
1619,4.0
7131,99.0
7177,0.0
3,8.0
2851,100.0
2772,10.0
5086,99.0
307,0.0
10,100.0
2063,4.0
10426,0.0
1427,24.0
6277,93.0
2053,6.0
4779,18.0
6674,90.0
8223,95.0
2474,98.0
1089,10.0
10353,96.0
333,95.0
9627,0.0
10311,8.0
9131,0.0
4647,0.0
4570,10.0
1895,0.0
161,0.0
460,0.0
3200,10.0
7965,95.0
7967,92.0
8982,0.0
9643,4.0
7687,0.0
8822,0.0
6384,97.0
1651,86.0
507,0.0
6432,97.0
2962,98.0
4359,0.0
6570,96.0
10342,20.0
9534,96.0
1994,100.0
7744,0.0
6131,4.0
7510,0.0
9066,86.0
1093,2.0
3650,99.0
10909,0.0
6680,6.0
2558,96.0
2237,12.0
3453,10.0
836,98.0
10588,8.0
8883,8.0
8485,0.0
4855,0.0
6027,0.0
9700,8.0
6160,97.0
4840,0.0
252,4.0
6533,98.0
10071,98.0
2453,0.0
7879,97.0
3109,4.0
392,0.0
4661,0.0
1878,0.0
783,0.0
1175,0.0
4591,0.0
2737,10.0
2440,0.0
3693,4.0
8625,0.0
1437,98.0
178,4.0
4147,0.0
1613,0.0
8696,16.0
10195,0.0
8741,8.0
7718,5.0
1981,4.0
3818,18.0
7145,95.0
2693,98.0
4651,0.0
10414,0.0
8220,94.0
7561,98.0
1215,100.0
10012,94.0
8049,0.0
7500,0.0
9235,6.0
2948,14.0
1223,4.0
387,0.0
9319,6.0
6268,4.0
9188,98.0
4506,95.0
1452,90.0
4458,100.0
337,98.0
5264,0.0
6710,4.0
8355,0.0
9956,18.0
