,score_sum
3584,8.0
6749,0.0
9046,7.0
6904,12.0
10813,21.0
8727,0.0
6651,0.0
10428,0.0
8251,96.0
9380,0.0
5562,9.0
3688,0.0
3388,6.0
9406,6.0
1989,10.0
6217,0.0
5299,0.0
5514,0.0
6339,13.0
4026,98.0
10372,98.0
10038,90.0
8646,0.0
8451,99.0
7755,0.0
10513,4.0
5615,0.0
6228,92.0
8023,0.0
8349,96.0
5665,92.0
4314,20.0
10648,0.0
5555,0.0
8141,99.0
5699,0.0
7763,8.0
1598,98.0
8898,6.0
3389,0.0
5371,79.0
763,99.0
3862,0.0
7039,0.0
6201,98.0
4421,0.0
6828,0.0
6614,96.0
7488,0.0
5914,12.0
9071,0.0
6392,91.0
9998,4.0
8704,4.0
3061,6.0
10412,0.0
1494,14.0
3400,96.0
428,98.0
1236,0.0
7266,99.0
727,4.0
9323,81.0
2147,0.0
1107,99.0
8788,99.0
5859,99.0
6321,96.0
3936,0.0
10732,4.0
3660,17.0
8840,98.0
2998,0.0
8090,6.0
9165,25.0
1937,13.0
4338,2.0
5603,12.0
7809,100.0
5036,96.0
3407,0.0
10390,4.0
9575,84.0
9169,96.0
1990,7.0
4895,4.0
5372,97.0
6409,0.0
9163,4.0
562,94.0
8436,0.0
95,5.0
3176,0.0
9633,10.0
8757,97.0
3080,2.0
3175,2.0
9841,8.0
4557,95.0
8644,0.0
314,98.0
10174,0.0
1620,14.0
5872,94.0
1699,0.0
6550,98.0
7325,0.0
7186,2.0
2145,0.0
1930,6.0
5892,99.0
8369,95.0
5273,0.0
7870,94.0
3602,100.0
5180,88.0
932,4.0
4828,0.0
8928,1.0
6366,8.0
1587,0.0
5340,96.0
9001,98.0
8976,0.0
4213,0.0
9708,4.0
5836,97.0
4817,0.0
4079,98.0
10871,0.0
7978,8.0
10536,0.0
5640,4.0
7706,0.0
1996,12.0
5163,8.0
8986,0.0
5850,20.0
556,28.0
648,99.0
2871,93.0
5098,7.0
10781,12.0
8331,0.0
5108,99.0
6340,98.0
2591,0.0
5767,0.0
9043,98.0
1471,26.0
4947,96.0
1076,95.0
1346,0.0
5049,16.0
788,10.0
3354,98.0
4459,98.0
777,87.0
2559,99.0
5287,0.0
10848,99.0
8728,8.0
203,94.0
2626,10.0
3677,8.0
3608,22.0
2758,0.0
9567,0.0
9227,6.0
3133,0.0
1005,0.0
104,0.0
6474,2.0
8768,1.0
9851,0.0
9976,7.0
990,0.0
817,0.0
5071,14.0
8538,0.0
658,100.0
5425,17.0
5450,100.0
636,93.0
2468,94.0
2323,97.0
245,4.0
4538,0.0
9918,96.0
8775,90.0
8900,8.0
6370,4.0
4072,12.0
6726,4.0
4349,0.0
5210,0.0
8484,0.0
9366,0.0
5833,98.0
778,97.0
3060,0.0
9436,96.0
8016,0.0
9596,90.0
6300,4.0
5848,0.0
2672,16.0
10950,0.0
7556,100.0
4596,22.0
726,0.0
9980,2.0
5787,8.0
4096,8.0
3267,99.0
5215,0.0
7076,5.0
2066,92.0
6393,0.0
5971,98.0
1582,0.0
790,2.0
6712,95.0
5114,97.0
3074,99.0
10533,0.0
9470,99.0
9555,0.0
4052,0.0
1850,97.0
4603,4.0
10360,93.0
7591,97.0
9293,96.0
4931,98.0
5776,95.0
1021,0.0
6476,0.0
2057,4.0
7976,2.0
9954,10.0
9646,85.0
2705,0.0
6638,0.0
8289,0.0
2082,0.0
3875,99.0
246,0.0
1072,8.0
5815,10.0
6412,0.0
285,95.0
2478,10.0
8528,15.0
10501,4.0
10894,0.0
481,6.0
5038,93.0
6997,4.0
4661,0.0
1204,0.0
488,4.0
4200,0.0
8813,8.0
6332,2.0
6486,0.0
5835,99.0
1464,20.0
7115,99.0
6857,16.0
1816,0.0
599,10.0
2061,0.0
6511,0.0
9161,18.0
649,94.0
6872,97.0
4759,0.0
1581,0.0
1958,3.0
10204,0.0
5381,96.0
10749,4.0
4785,8.0
8105,95.0
3167,0.0
10469,95.0
8822,0.0
10131,7.0
5171,10.0
538,91.0
10916,0.0
6190,22.0
7570,92.0
5882,97.0
9356,0.0
383,0.0
9791,88.0
2438,0.0
10001,98.0
5454,97.0
8434,0.0
4276,4.0
1500,95.0
3296,96.0
1542,0.0
6441,0.0
9919,4.0
2959,4.0
8731,99.0
9513,0.0
8133,0.0
7885,94.0
2414,0.0
9749,0.0
6535,0.0
1293,14.0
3544,99.0
9202,6.0
2687,0.0
6411,0.0
10355,0.0
7495,0.0
7060,0.0
9871,0.0
9179,98.0
4279,10.0
8689,6.0
5852,2.0
5237,0.0
9501,97.0
2277,98.0
271,97.0
813,8.0
2772,10.0
3242,0.0
9934,2.0
10022,98.0
3323,8.0
734,22.0
5635,7.0
3428,0.0
644,4.0
9896,6.0
1680,0.0
57,30.0
632,93.0
6756,2.0
10197,0.0
7792,0.0
3003,0.0
9062,96.0
7358,6.0
9603,90.0
1936,94.0
5515,4.0
10082,0.0
6867,97.0
1934,0.0
4357,0.0
2264,0.0
5477,0.0
8383,99.0
1706,0.0
805,0.0
9190,2.0
3036,0.0
1976,6.0
4536,18.0
9546,95.0
6200,12.0
2498,0.0
4715,98.0
1288,97.0
94,12.0
8320,100.0
157,0.0
7575,96.0
4718,1.0
1075,99.0
742,6.0
5704,0.0
6396,0.0
9986,4.0
7609,0.0
5261,0.0
3568,96.0
2777,99.0
173,0.0
7409,0.0
2419,92.0
1754,96.0
2184,94.0
3427,0.0
3235,12.0
10558,0.0
2367,6.0
9625,18.0
7804,97.0
2382,97.0
211,95.0
7943,0.0
4724,95.0
3246,0.0
4506,95.0
2394,0.0
6589,5.0
1482,99.0
4979,0.0
5799,2.0
8927,1.0
3113,17.0
6329,87.0
7973,0.0
2766,93.0
906,8.0
1084,97.0
8667,10.0
5205,0.0
5655,8.0
10156,94.0
7779,98.0
10092,6.0
7218,10.0
10034,100.0
7926,12.0
4441,12.0
9186,10.0
6977,96.0
913,99.0
6487,0.0
9911,4.0
9073,0.0
6562,97.0
2142,0.0
1342,2.0
8495,2.0
193,9.0
792,98.0
8174,96.0
9962,6.0
7238,8.0
8262,8.0
45,0.0
10698,0.0
3906,4.0
87,2.0
1744,4.0
2203,0.0
4586,4.0
2527,4.0
2464,0.0
9950,21.0
2358,0.0
10011,0.0
5499,96.0
8968,0.0
8923,8.0
8348,97.0
1552,0.0
5324,0.0
1505,97.0
10017,95.0
6349,0.0
10885,2.0
7041,0.0
8544,4.0
1998,0.0
1584,0.0
8997,0.0
9578,0.0
7059,0.0
7552,1.0
985,0.0
5165,95.0
9992,0.0
10288,8.0
10682,11.0
1498,97.0
10497,3.0
2533,94.0
5307,10.0
6536,99.0
8176,99.0
4362,0.0
3157,0.0
9955,0.0
7196,5.0
8452,0.0
4360,0.0
10008,97.0
2976,99.0
5092,95.0
5532,2.0
1016,0.0
7835,96.0
4944,91.0
1698,0.0
10568,0.0
8847,97.0
8821,7.0
10479,3.0
4988,0.0
1574,0.0
10386,2.0
1535,2.0
135,0.0
3620,98.0
5413,95.0
4480,0.0
9065,86.0
9572,92.0
4918,0.0
9210,94.0
5804,4.0
5649,3.0
9530,12.0
108,6.0
8750,98.0
576,6.0
715,99.0
1298,91.0
10940,0.0
8516,0.0
1539,0.0
1969,5.0
7226,10.0
7757,2.0
4416,6.0
166,0.0
6272,99.0
8458,0.0
6312,98.0
8835,99.0
3795,6.0
2125,4.0
3666,97.0
1061,97.0
5152,15.0
4032,8.0
6354,14.0
8883,8.0
7679,0.0
4431,10.0
5733,0.0
6993,89.0
5064,95.0
10419,0.0
4106,7.0
5403,6.0
5663,0.0
7550,97.0
646,12.0
3507,94.0
7390,10.0
9289,99.0
1673,0.0
3540,0.0
10256,97.0
5451,97.0
5314,0.0
2762,97.0
6475,2.0
9178,5.0
5337,4.0
6082,99.0
9115,0.0
9427,98.0
2225,95.0
10795,2.0
4886,8.0
668,0.0
5077,0.0
1350,97.0
5817,0.0
2592,0.0
3330,93.0
7956,6.0
2920,6.0
1475,16.0
2879,95.0
10484,16.0
7873,0.0
2564,98.0
8041,0.0
4169,0.0
816,6.0
2574,0.0
6140,4.0
9021,10.0
3513,0.0
10597,4.0
2612,0.0
7418,0.0
2106,6.0
2689,93.0
2729,99.0
10207,0.0
3138,4.0
5645,100.0
5909,6.0
1485,96.0
3352,98.0
7435,0.0
10854,0.0
5737,4.0
2045,0.0
3565,8.0
2373,5.0
8407,10.0
1115,96.0
1049,95.0
2790,10.0
6214,100.0
1280,1.0
10547,0.0
522,96.0
6204,95.0
8126,97.0
1496,97.0
8124,96.0
8861,0.0
2105,94.0
4167,2.0
2918,94.0
6531,98.0
4342,97.0
10629,0.0
9984,8.0
5904,8.0
5816,98.0
10397,100.0
9055,98.0
1295,5.0
6894,97.0
4364,0.0
10357,0.0
1074,0.0
8773,5.0
8256,95.0
8193,98.0
7219,99.0
10012,94.0
5315,98.0
4610,4.0
9372,0.0
1011,0.0
6518,0.0
6963,0.0
2287,3.0
6184,96.0
7518,0.0
4502,99.0
8097,93.0
2080,98.0
10555,0.0
1878,0.0
8668,4.0
1184,90.0
3035,6.0
10505,99.0
6206,20.0
9290,99.0
630,93.0
7095,2.0
9915,4.0
8664,4.0
8961,0.0
10573,99.0
10209,0.0
7261,99.0
9374,0.0
1458,100.0
1943,2.0
7308,0.0
1808,0.0
921,2.0
6027,0.0
7889,2.0
37,0.0
5129,98.0
4293,99.0
6606,92.0
10710,0.0
1304,95.0
7843,95.0
8252,98.0
3276,97.0
1446,4.0
6988,91.0
5861,94.0
9471,97.0
7553,0.0
8115,93.0
8837,98.0
720,96.0
2986,6.0
4218,0.0
3097,3.0
9860,0.0
10546,0.0
1853,0.0
3159,0.0
9847,0.0
5648,0.0
7103,95.0
3155,0.0
2209,17.0
7561,98.0
5588,3.0
4641,2.0
7360,13.0
5317,20.0
9028,4.0
10570,0.0
10056,0.0
8556,14.0
10809,6.0
1047,98.0
1902,0.0
8064,4.0
10423,0.0
890,0.0
3924,0.0
180,0.0
1709,0.0
7416,0.0
118,4.0
6565,97.0
2895,94.0
10761,100.0
1708,0.0
1420,98.0
7074,94.0
58,4.0
3694,16.0
471,17.0
2449,0.0
5504,98.0
7407,3.0
5445,99.0
7487,0.0
5080,8.0
10532,0.0
1410,18.0
10601,100.0
5642,20.0
1276,0.0
10255,99.0
5745,10.0
1313,92.0
8351,99.0
7051,0.0
1309,0.0
4019,98.0
775,99.0
3289,97.0
7177,0.0
10436,0.0
9757,0.0
6602,98.0
5409,0.0
7921,0.0
2275,96.0
10595,95.0
2204,4.0
7880,3.0
3130,0.0
9721,2.0
8225,90.0
3739,0.0
569,5.0
7923,0.0
5605,6.0
4118,0.0
9213,97.0
10259,94.0
6945,91.0
4830,0.0
7894,99.0
10549,0.0
4389,0.0
7929,0.0
1406,0.0
3880,81.0
1491,0.0
7258,2.0
4021,98.0
6420,0.0
7122,96.0
9434,97.0
823,99.0
5754,18.0
8395,96.0
6628,0.0
10407,0.0
8606,2.0
8264,0.0
1033,94.0
6365,4.0
8733,96.0
6101,10.0
9054,18.0
3508,18.0
10945,0.0
6470,95.0
2300,94.0
9157,8.0
4554,5.0
581,96.0
2490,4.0
10486,100.0
10169,0.0
2848,99.0
6311,4.0
6461,0.0
10021,96.0
4179,100.0
1046,96.0
3534,97.0
5821,0.0
5893,100.0
468,4.0
3255,0.0
8701,4.0
9397,6.0
1444,96.0
2112,6.0
7808,99.0
7032,0.0
5935,0.0
365,0.0
4312,0.0
10551,0.0
3777,97.0
10526,0.0
10107,93.0
3044,2.0
3285,94.0
3106,0.0
9442,95.0
9788,0.0
6568,8.0
6970,87.0
2629,96.0
5803,4.0
9246,98.0
850,6.0
5185,98.0
441,8.0
8658,96.0
4574,0.0
7753,0.0
1279,98.0
2239,10.0
2008,7.0
3183,96.0
8732,99.0
6170,97.0
7380,6.0
4705,97.0
3687,2.0
616,0.0
7539,4.0
5810,95.0
10901,15.0
10931,0.0
2013,4.0
7158,6.0
1810,3.0
1672,0.0
9580,95.0
6453,0.0
10566,0.0
7803,95.0
1274,0.0
4836,0.0
1951,10.0
8056,0.0
1753,95.0
10330,97.0
5595,4.0
5857,4.0
3835,14.0
4638,96.0
9158,4.0
3322,0.0
4028,8.0
3926,0.0
9053,4.0
1476,98.0
1637,7.0
1649,98.0
7985,2.0
550,96.0
6440,94.0
1265,0.0
3479,8.0
7,0.0
5732,6.0
10632,0.0
1104,97.0
5903,97.0
3520,8.0
2713,99.0
5631,13.0
10714,0.0
10185,0.0
10234,2.0
8234,94.0
3503,98.0
10172,0.0
1389,99.0
5730,14.0
5050,93.0
8828,95.0
7142,95.0
3684,4.0
10243,96.0
1470,4.0
7467,0.0
10700,0.0
3587,98.0
1665,0.0
9194,2.0
5153,1.0
3104,0.0
4303,0.0
4856,94.0
5932,0.0
8114,98.0
6484,0.0
204,2.0
3905,2.0
5362,95.0
4195,0.0
9615,2.0
1368,95.0
6099,30.0
955,93.0
1489,0.0
10494,1.0
5860,96.0
5948,8.0
6350,94.0
6836,0.0
10310,16.0
4744,90.0
8009,10.0
3158,0.0
995,0.0
5614,0.0
6816,97.0
366,0.0
6068,97.0
2681,9.0
5214,0.0
2942,14.0
7214,0.0
1432,16.0
7861,0.0
5336,8.0
2718,95.0
887,10.0
6811,4.0
2928,2.0
408,8.0
7744,0.0
2410,0.0
7988,94.0
1803,0.0
9005,98.0
2832,98.0
3084,21.0
7161,98.0
8576,96.0
3006,0.0
5887,96.0
8438,0.0
4996,0.0
10217,2.0
6789,94.0
2858,97.0
2483,8.0
1561,0.0
10141,14.0
9509,97.0
8718,0.0
9307,96.0
3902,14.0
4036,4.0
8767,99.0
5190,0.0
6936,97.0
10610,100.0
7540,100.0
5574,95.0
7947,98.0
353,4.0
8273,99.0
9681,0.0
1728,98.0
3312,0.0
6495,0.0
5200,0.0
6038,0.0
6469,17.0
9381,0.0
8950,0.0
8057,0.0
4119,0.0
6145,97.0
5213,0.0
455,8.0
10398,0.0
708,99.0
3571,10.0
3882,98.0
5079,4.0
1497,94.0
7265,10.0
8818,93.0
2725,97.0
10762,2.0
8006,94.0
7105,7.0
1405,95.0
4002,98.0
4203,0.0
4889,99.0
10026,92.0
10628,0.0
3020,0.0
10893,11.0
7080,10.0
3203,94.0
3142,12.0
4522,34.0
209,94.0
1058,11.0
7126,18.0
10675,98.0
9779,99.0
5434,98.0
7800,100.0
5834,89.0
1727,95.0
10037,96.0
3591,81.0
3150,0.0
9069,2.0
5023,94.0
9565,97.0
4246,0.0
5586,6.0
868,4.0
5723,10.0
6624,94.0
10736,19.0
6868,96.0
4899,92.0
3732,4.0
7199,14.0
4632,98.0
7167,4.0
679,0.0
8830,94.0
6264,3.0
9072,0.0
5673,0.0
6806,10.0
3450,2.0
5812,95.0
1239,0.0
2840,96.0
10171,0.0
9872,0.0
4048,95.0
2536,16.0
7443,0.0
1474,0.0
3268,98.0
7173,2.0
4486,93.0
9886,0.0
4883,97.0
3965,0.0
4838,0.0
4321,0.0
7102,94.0
2347,6.0
9917,93.0
638,3.0
1553,0.0
4281,8.0
1970,5.0
3741,22.0
922,97.0
1927,0.0
6899,32.0
680,0.0
7504,0.0
3316,96.0
8672,22.0
2953,12.0
9771,99.0
2230,8.0
485,19.0
4530,100.0
7715,4.0
9272,96.0
5910,0.0
4949,92.0
3702,0.0
2094,10.0
904,4.0
2421,2.0
2510,4.0
7918,14.0
1101,94.0
53,4.0
1266,0.0
6395,0.0
5401,96.0
5020,96.0
2255,96.0
5516,4.0
9405,97.0
2857,0.0
1919,9.0
1628,96.0
10091,8.0
7125,12.0
9386,0.0
553,16.0
3154,0.0
4904,4.0
7271,0.0
5937,4.0
354,0.0
8496,12.0
3417,0.0
2219,99.0
8720,6.0
7202,0.0
10302,97.0
6609,97.0
4609,97.0
2085,0.0
1105,89.0
1653,95.0
6428,99.0
1898,0.0
9807,98.0
6951,96.0
5298,0.0
400,0.0
622,0.0
10139,99.0
10351,98.0
2024,98.0
1759,0.0
7702,99.0
988,0.0
2751,18.0
6537,6.0
1866,0.0
8761,92.0
7933,0.0
8453,95.0
8329,98.0
8138,98.0
2408,0.0
3416,0.0
9820,16.0
3425,0.0
1039,95.0
9113,100.0
749,12.0
4504,96.0
952,96.0
4077,2.0
5524,4.0
706,97.0
2005,98.0
1077,2.0
9466,3.0
8433,0.0
9239,95.0
6008,0.0
2744,4.0
132,4.0
10775,2.0
1256,0.0
2477,6.0
10753,8.0
7511,0.0
1999,2.0
8066,4.0
8079,96.0
8135,98.0
2099,5.0
10508,0.0
2809,10.0
5223,0.0
5483,0.0
7637,0.0
10792,0.0
7746,0.0
2523,94.0
3823,93.0
1233,98.0
2965,99.0
9140,0.0
5856,99.0
4163,100.0
5291,0.0
7307,0.0
7471,6.0
2409,0.0
1366,98.0
4453,98.0
3579,8.0
5472,0.0
10787,12.0
3755,0.0
7897,0.0
1110,91.0
4181,8.0
4408,2.0
248,0.0
8340,94.0
10477,4.0
9007,0.0
1780,0.0
1335,0.0
9448,5.0
712,5.0
3325,0.0
2763,92.0
7101,95.0
9604,96.0
9519,98.0
809,12.0
10205,0.0
3592,10.0
724,0.0
10187,0.0
8379,4.0
501,99.0
4405,5.0
6371,94.0
3283,0.0
5511,0.0
6093,93.0
6040,96.0
8305,96.0
9808,96.0
2941,3.0
1068,5.0
5695,0.0
4544,100.0
2908,9.0
3499,98.0
5968,0.0
10860,4.0
9192,88.0
1576,0.0
10899,99.0
3802,4.0
6765,8.0
9467,98.0
3630,0.0
5864,2.0
3836,90.0
426,97.0
7370,98.0
4460,97.0
5418,100.0
3370,4.0
3746,99.0
1199,97.0
4844,0.0
897,95.0
2208,97.0
1834,19.0
2507,6.0
4781,98.0
4286,96.0
9887,0.0
10707,0.0
7207,5.0
9147,0.0
1009,6.0
1787,0.0
1412,10.0
2084,21.0
8050,0.0
8159,0.0
10679,0.0
1385,34.0
7524,0.0
5329,99.0
5172,0.0
9167,4.0
5707,0.0
10936,0.0
4224,0.0
1271,0.0
5117,85.0
7914,6.0
8499,16.0
8920,97.0
510,4.0
3495,100.0
6858,6.0
3578,0.0
3970,96.0
5328,5.0
6112,2.0
9634,99.0
9754,0.0
6342,12.0
3985,96.0
2624,91.0
4932,94.0
5244,94.0
7795,100.0
6642,0.0
6713,4.0
10838,2.0
1439,98.0
5880,10.0
6826,96.0
7906,98.0
1844,98.0
182,12.0
10152,98.0
2844,94.0
5583,11.0
4137,0.0
9134,97.0
5791,8.0
9424,0.0
10651,0.0
8244,96.0
4802,0.0
1423,24.0
10319,0.0
9403,0.0
3567,4.0
6372,97.0
3145,0.0
2254,8.0
7483,0.0
6528,93.0
7819,0.0
5870,92.0
8811,0.0
2969,96.0
2992,0.0
5360,92.0
1541,0.0
1757,0.0
664,0.0
4553,13.0
358,4.0
4537,10.0
10304,94.0
7159,95.0
8753,0.0
2072,6.0
8571,6.0
929,0.0
2979,99.0
663,0.0
10400,0.0
7698,8.0
5150,98.0
5901,2.0
482,10.0
3393,2.0
1723,0.0
8445,0.0
1879,0.0
5174,4.0
4662,0.0
2816,99.0
6962,96.0
1959,2.0
5984,4.0
5260,0.0
6843,0.0
3582,8.0
10135,8.0
10895,14.0
4619,3.0
8335,12.0
3555,95.0
6714,98.0
3496,96.0
8570,98.0
5626,0.0
421,95.0
5671,0.0
8643,0.0
3491,0.0
2960,12.0
6120,0.0
767,98.0
753,99.0
6985,9.0
7712,24.0
8062,4.0
8132,0.0
6955,98.0
1317,8.0
4056,0.0
8792,2.0
5734,0.0
9742,0.0
5991,99.0
3915,14.0
2878,0.0
1404,98.0
2896,97.0
10445,87.0
798,18.0
5592,3.0
857,2.0
3201,0.0
10471,97.0
3917,96.0
7447,0.0
10801,2.0
3111,4.0
6280,10.0
5246,3.0
8910,6.0
10537,0.0
8722,0.0
1503,97.0
10472,14.0
4679,0.0
6813,4.0
9664,6.0
9652,95.0
9866,0.0
2651,95.0
6208,0.0
4468,95.0
5169,97.0
10016,0.0
3321,8.0
3336,8.0
8311,10.0
3693,4.0
6209,30.0
8151,100.0
8191,98.0
9191,97.0
8196,95.0
2974,94.0
8327,97.0
7047,0.0
9270,100.0
1522,0.0
4783,98.0
3177,0.0
7670,0.0
8858,99.0
197,96.0
6885,98.0
10932,0.0
10176,0.0
672,0.0
3489,14.0
2575,95.0
10514,22.0
1230,100.0
10545,0.0
3229,13.0
2517,6.0
2614,0.0
3179,6.0
3892,0.0
2842,97.0
8966,0.0
1048,97.0
10019,1.0
8800,4.0
7359,0.0
6833,96.0
7163,100.0
8299,6.0
3548,97.0
9437,97.0
10796,0.0
1530,0.0
1793,0.0
853,98.0
6931,12.0
4010,4.0
10824,0.0
478,96.0
9203,8.0
2187,4.0
5376,91.0
1992,99.0
8024,0.0
618,14.0
1324,96.0
9870,0.0
8908,94.0
2594,0.0
615,99.0
4465,100.0
3210,14.0
2794,9.0
7217,0.0
905,4.0
3405,95.0
879,97.0
3008,0.0
5537,5.0
9145,0.0
3438,0.0
9511,95.0
6611,92.0
617,18.0
2324,97.0
5142,8.0
5449,93.0
8500,0.0
7689,0.0
4067,97.0
331,95.0
3064,0.0
4880,97.0
5698,0.0
3562,0.0
9477,95.0
8842,99.0
5455,98.0
1100,94.0
3674,98.0
8237,0.0
10511,0.0
590,97.0
1488,6.0
149,0.0
5959,0.0
1801,0.0
8561,16.0
8481,0.0
6077,97.0
8557,2.0
4208,0.0
3095,0.0
4188,0.0
8886,4.0
3040,98.0
6896,8.0
7097,0.0
6039,100.0
3786,4.0
9473,99.0
6817,96.0
5060,0.0
4489,14.0
6197,98.0
516,8.0
8553,6.0
4487,96.0
7036,0.0
3033,9.0
10336,0.0
10476,1.0
7514,0.0
5269,0.0
6626,3.0
10670,99.0
10108,94.0
5751,18.0
3371,96.0
10452,2.0
2750,97.0
946,14.0
10160,18.0
5748,4.0
2466,0.0
4784,4.0
4788,6.0
1305,97.0
4385,0.0
8398,4.0
8240,11.0
7371,13.0
7451,0.0
4062,97.0
9164,98.0
473,0.0
9529,98.0
5435,96.0
6439,95.0
61,10.0
8850,6.0
3141,4.0
3195,0.0
323,99.0
4928,99.0
10699,0.0
6648,0.0
5780,98.0
1907,0.0
8896,0.0
934,10.0
8471,95.0
3076,8.0
2415,0.0
10411,0.0
9379,0.0
7660,0.0
8388,0.0
7132,99.0
4664,0.0
589,5.0
6662,0.0
3512,100.0
4686,7.0
10252,95.0
3442,93.0
1144,98.0
721,99.0
4232,4.0
5234,0.0
2064,12.0
9759,0.0
10746,99.0
8279,8.0
9835,100.0
1991,0.0
9587,94.0
7869,22.0
503,0.0
8754,4.0
4703,98.0
6133,93.0
10823,2.0
4683,0.0
7349,8.0
566,98.0
5478,0.0
855,10.0
11,8.0
8852,96.0
2807,2.0
8655,0.0
2867,98.0
2034,0.0
19,8.0
10434,0.0
8147,94.0
4292,0.0
10768,12.0
4229,0.0
10391,11.0
6845,91.0
4417,4.0
6262,99.0
3721,100.0
6405,0.0
6742,4.0
6060,96.0
10891,0.0
5001,0.0
10212,0.0
1639,94.0
8414,95.0
8996,0.0
1251,0.0
1697,0.0
4325,0.0
1056,93.0
8699,98.0
3804,90.0
2370,0.0
5082,95.0
3385,0.0
8634,0.0
2069,10.0
7222,8.0
4675,0.0
9334,8.0
1860,0.0
8939,99.0
9839,20.0
2810,95.0
10518,96.0
4956,96.0
8287,2.0
3903,99.0
1190,20.0
8614,0.0
943,8.0
7749,0.0
8464,2.0
7789,92.0
4322,4.0
1557,0.0
3871,97.0
4113,0.0
141,0.0
4011,99.0
2338,100.0
6708,3.0
145,0.0
8892,92.0
2925,100.0
3254,0.0
1729,6.0
3005,0.0
4514,98.0
688,0.0
5084,98.0
8973,0.0
1062,9.0
950,100.0
10650,0.0
6818,99.0
6716,86.0
6373,4.0
2540,0.0
86,10.0
3606,4.0
9032,2.0
3052,4.0
6124,0.0
3475,97.0
2487,98.0
9297,92.0
288,99.0
477,95.0
2862,94.0
1300,97.0
6221,0.0
5954,0.0
6386,3.0
10070,93.0
5383,96.0
7984,96.0
9506,95.0
9569,90.0
4518,98.0
6735,8.0
7895,7.0
10325,98.0
7004,16.0
9693,97.0
8568,2.0
8605,2.0
2281,8.0
5278,0.0
998,0.0
8297,94.0
6976,96.0
6809,98.0
4023,3.0
7088,8.0
6000,0.0
935,0.0
1396,95.0
10467,85.0
7732,100.0
5388,97.0
7024,0.0
8631,0.0
9151,0.0
10009,11.0
10242,2.0
6702,95.0
5086,99.0
10130,98.0
838,95.0
2743,3.0
6315,3.0
5600,8.0
6401,0.0
2541,0.0
4961,4.0
7701,97.0
3196,4.0
2335,96.0
7437,0.0
2906,0.0
8450,96.0
4211,0.0
4345,0.0
3048,10.0
3001,0.0
6615,99.0
1113,97.0
305,98.0
4369,0.0
8416,100.0
9516,14.0
4972,0.0
2151,0.0
4154,0.0
6984,98.0
5569,98.0
3198,12.0
6454,16.0
3561,0.0
7602,0.0
1704,0.0
4205,0.0
781,0.0
10560,0.0
1445,93.0
6359,98.0
5717,91.0
7793,95.0
92,14.0
10776,0.0
10111,16.0
8145,1.0
8220,94.0
3867,97.0
2486,91.0
9874,0.0
1566,0.0
4330,8.0
6414,0.0
2018,0.0
5869,98.0
605,0.0
4993,0.0
3362,3.0
8533,5.0
961,0.0
8509,15.0
466,96.0
3031,0.0
10417,0.0
7480,98.0
7736,10.0
8506,0.0
10293,94.0
1269,0.0
10812,0.0
10922,0.0
7716,0.0
4633,4.0
4916,12.0
2748,4.0
3633,0.0
5216,0.0
9666,95.0
8596,97.0
10819,10.0
6779,95.0
6463,5.0
10829,3.0
4143,0.0
338,4.0
10882,12.0
10039,0.0
4743,95.0
10626,0.0
8763,99.0
389,0.0
8179,100.0
8243,91.0
3521,98.0
6059,95.0
436,0.0
7464,0.0
7668,0.0
5,93.0
10063,97.0
2160,0.0
7547,2.0
10677,100.0
2157,0.0
3082,0.0
583,99.0
6512,0.0
9560,100.0
2882,94.0
3058,4.0
8091,4.0
8328,99.0
5379,98.0
10095,98.0
6587,10.0
1719,96.0
4760,2.0
3045,97.0
7234,6.0
9682,99.0
4739,90.0
4666,0.0
6595,16.0
7341,14.0
5166,100.0
7887,94.0
10399,0.0
7517,0.0
6506,0.0
2695,16.0
7748,0.0
1618,14.0
7130,99.0
7176,2.0
3,8.0
2850,91.0
2771,98.0
5085,93.0
306,8.0
10,100.0
2062,92.0
10427,0.0
1426,98.0
6276,0.0
2052,6.0
4778,10.0
6673,99.0
8224,95.0
2473,4.0
1088,2.0
10354,5.0
332,93.0
9629,6.0
10312,2.0
9132,96.0
4646,0.0
4569,4.0
1894,0.0
160,0.0
459,0.0
3199,2.0
7964,98.0
7966,96.0
8983,0.0
9645,4.0
7686,0.0
9670,4.0
6383,0.0
1650,14.0
506,18.0
6431,96.0
2961,97.0
4358,0.0
6569,0.0
10343,4.0
9536,97.0
7743,2.0
6130,96.0
7509,0.0
9067,97.0
1092,2.0
3649,99.0
10909,0.0
6679,4.0
2557,2.0
2236,4.0
3452,12.0
835,12.0
10589,0.0
8698,98.0
8486,0.0
4854,96.0
6026,0.0
9702,10.0
6159,4.0
4839,0.0
251,16.0
6532,98.0
10072,97.0
2452,0.0
7878,0.0
3108,2.0
391,0.0
4660,0.0
1877,0.0
782,6.0
1174,90.0
4590,0.0
2736,10.0
2439,0.0
3692,98.0
8626,0.0
1436,6.0
177,99.0
4146,0.0
1612,96.0
8697,4.0
9977,10.0
10617,100.0
7717,4.0
1980,7.0
3817,4.0
7144,97.0
2692,93.0
4650,0.0
10415,0.0
8219,95.0
7560,9.0
1214,8.0
10013,15.0
8048,0.0
7499,0.0
9237,10.0
2947,97.0
1222,7.0
386,0.0
8503,2.0
6267,94.0
9189,5.0
4505,97.0
1451,94.0
4457,97.0
336,0.0
5263,0.0
